article_number,name,device_standard,device_type,price_euro,calibration_type,category,search_text
5010,Elektrolyische Kennzeichnung,,,3.90,sig,Sonstige Messtechnik,Elektrolyische Kennzeichnung
5011,Elektrolyische Kennzeichnung,,Bar-Code,3.90,sig,Sonstige Messtechnik,Elektrolyische Kennzeichnung Bar-Code
5012,Elektroschreiber,,,2.60,sig,Sonstige Messtechnik,Elektroschreiber
5013,Etikett,,,1.30,sig,Sonstige Messtechnik,Etikett
5014,Etikett,,Bar-Code,1.30,sig,Sonstige Messtechnik,Etikett Bar-Code
5015,mechnische Gravur,,,3.90,sig,Sonstige Messtechnik,mechnische Gravur
5016,Nennmaßänderung,,,5.21,sig,Sonstige Messtechnik,Nennmaßänderung
5017,mechnische Gravur >10 Zeichen,,,5.21,sig,Sonstige Messtechnik,mechnische Gravur >10 Zeichen
5018,Nennmaßänderung mittels Etikett,,,2.60,sig,Sonstige Messtechnik,Nennmaßänderung mittels Etikett
5020,Erstellung der Kundenspezifischen Datei,,,0.00,etc,Sonstige Messtechnik,Erstellung der Kundenspezifischen Datei
5021,Ersterfassung der Prüfmittel,,,1.30,etc,Sonstige Messtechnik,Ersterfassung der Prüfmittel
5022,Wiederholungserfassung der Prüfmittel,,,0.65,etc,Sonstige Messtechnik,Wiederholungserfassung der Prüfmittel
5023,Kalibrierscheine auf CD-ROM,,,16.93,etc,Sonstige Messtechnik,Kalibrierscheine auf CD-ROM
5024,Prüfmittelkarten,,,0.00,ISO,Sonstige Messtechnik,Prüfmittelkarten
5040,Ultraschallreinigung,,,2.60,r-k,Akustik,Ultraschallreinigung
5050,VBG-4 Prüfung,,,13.02,ISO,Sonstige Messtechnik,VBG-4 Prüfung
5060,Tastkopf für Oszilloskop bis 300 MHz,,ohne Protokoll,19.54,ISO,Elektrische Messtechnik,Tastkopf für Oszilloskop bis 300 MHz ohne Protokoll
5061,Tastkopf für Oszilloskop bis 300 MHz,,mit Protokoll,52.12,ISO,Elektrische Messtechnik,Tastkopf für Oszilloskop bis 300 MHz mit Protokoll
5070,Versiegelung durch Schmelztauchmasse,,,1.75,r-k,Waagen & Kraftmesstechnik,Versiegelung durch Schmelztauchmasse
5071,Safety-Etikett,,,1.30,sig,Sonstige Messtechnik,Safety-Etikett
5080,Transportbehälter aus Kunsstoff nach VDA-Norm mit Auflagedeckel.,"Gewicht 4,4kg; Farbe blau",Abmessungen: außen 600x400x280mm; innen 530x350x250mm,16.93,etc,Waagen & Kraftmesstechnik,"Transportbehälter aus Kunsstoff nach VDA-Norm mit Auflagedeckel. Gewicht 4,4kg; Farbe blau Abmessungen: außen 600x400x280mm; innen 530x350x250mm"
5081,Transportbehälter aus Kunsstoff nach VDA-Norm mit Auflagedeckel.,"Gewicht 2,6kg; Farbe blau",Abmessungen: außen 400x300x280mm; innen 330x250x250mm,13.02,etc,Waagen & Kraftmesstechnik,"Transportbehälter aus Kunsstoff nach VDA-Norm mit Auflagedeckel. Gewicht 2,6kg; Farbe blau Abmessungen: außen 400x300x280mm; innen 330x250x250mm"
5100,Batterie Alkali-Mangan,,"Mono 1,5 V",5.85,E-T,Sonstige Messtechnik,"Batterie Alkali-Mangan Mono 1,5 V"
5101,Batterie Alkali-Mangan,,"Baby 1,5 V",4.16,E-T,Sonstige Messtechnik,"Batterie Alkali-Mangan Baby 1,5 V"
5102,Batterie Alkali-Mangan,,"Mignon 1,5 V",2.87,E-T,Sonstige Messtechnik,"Batterie Alkali-Mangan Mignon 1,5 V"
5103,Batterie Alkali-Mangan,,"Micro 1,5 V",3.51,E-T,Sonstige Messtechnik,"Batterie Alkali-Mangan Micro 1,5 V"
5104,Batterie Alkali-Mangan,,E-Block 9 V,5.21,E-T,Sonstige Messtechnik,Batterie Alkali-Mangan E-Block 9 V
5110,Batterie Knopfzelle,,"SR 44 W 1,55 V",2.34,E-T,Sonstige Messtechnik,"Batterie Knopfzelle SR 44 W 1,55 V"
5111,Batterie Knopfzelle,,CR 2032 3 V,6.12,E-T,Sonstige Messtechnik,Batterie Knopfzelle CR 2032 3 V
5112,Batterie Knopfzelle,,CR 2450 3 V,9.12,E-T,Sonstige Messtechnik,Batterie Knopfzelle CR 2450 3 V
5113,Batterie Knopfzelle,,CR 123A,7.42,E-T,Sonstige Messtechnik,Batterie Knopfzelle CR 123A
5114,Batterie Knopfzelle,,CR 1632,7.89,E-T,Sonstige Messtechnik,Batterie Knopfzelle CR 1632
5115,Batterie Knopfzelle,,CR 2025,4.57,E-T,Sonstige Messtechnik,Batterie Knopfzelle CR 2025
5120,Sicherung,,Fein-Sicherung 5x20,1.30,E-T,Sonstige Messtechnik,Sicherung Fein-Sicherung 5x20
5121,Sicherung,,"Fein-Sicherung 6,3x32",1.30,E-T,Sonstige Messtechnik,"Sicherung Fein-Sicherung 6,3x32"
5122,Sicherung,,BUSS-Fuse,12.38,E-T,Sonstige Messtechnik,Sicherung BUSS-Fuse
5130,Tasteinsatz HM für Messuhr,,,16.78,E-T,Dimensionsmesstechnik,Tasteinsatz HM für Messuhr
5131,Lampe für Schalter/Taster,,28 V 40 mA,3.90,ET,Sonstige Messtechnik,Lampe für Schalter/Taster 28 V 40 mA
5132,Rändelschraube M5,,,5.46,E-T,Dimensionsmesstechnik,Rändelschraube M5
5133,Glycerin,,,33.88,E-T,Sonstige Messtechnik,Glycerin
5134,Nachschneiden von Gewinden ,,,3.25,rep,Dimensionsmesstechnik,Nachschneiden von Gewinden 
5135,"Messflächen glätten (in Einheiten von 0,1h) ",,,8.47,rep,Sonstige Messtechnik,"Messflächen glätten (in Einheiten von 0,1h) "
5136,Entfernung sehr fest sitzender Etiketten,,,1.30,r-k,Sonstige Messtechnik,Entfernung sehr fest sitzender Etiketten
5137,"Nullpunktjustage (in Einheiten von 0,1h)",,,8.47,jus,Sonstige Messtechnik,"Nullpunktjustage (in Einheiten von 0,1h)"
5138,"Messkraft justiert (in Einheiten von 0,1h) ",,,8.47,jus,Waagen & Kraftmesstechnik,"Messkraft justiert (in Einheiten von 0,1h) "
5139,"Führungsspiel eingestellt (in Einheiten von 0,1h) ",,,8.47,jus,Sonstige Messtechnik,"Führungsspiel eingestellt (in Einheiten von 0,1h) "
5140,Spindelspiel einstellen bei Messschrauben,,,8.47,jus,Dimensionsmesstechnik,Spindelspiel einstellen bei Messschrauben
5141,Abtastelektronik reinigen,,,13.02,rep,Sonstige Messtechnik,Abtastelektronik reinigen
5142,Führungsstange geglättet,,,8.47,rep,Sonstige Messtechnik,Führungsstange geglättet
5143,Gängigkeit wieder hergestellt,,,35.18,rep,Sonstige Messtechnik,Gängigkeit wieder hergestellt
5144,Reparatur,,,8.47,rep,Sonstige Messtechnik,Reparatur
5145,Reinigung,,,5.85,r-k,Sonstige Messtechnik,Reinigung
5146,Verharztes Fett aus Ratsche entfernt,,,8.47,rep,Sonstige Messtechnik,Verharztes Fett aus Ratsche entfernt
5147,Skalenklemmschraube ausgebohrt und erneuert,,,33.88,rep,Dimensionsmesstechnik,Skalenklemmschraube ausgebohrt und erneuert
5148,Verharztes Fett von Messspindel entfernt,,,8.47,rep,Sonstige Messtechnik,Verharztes Fett von Messspindel entfernt
5149,Schauglas mit Antikstatikmittel behandelt.,,,8.47,rep,Sonstige Messtechnik,Schauglas mit Antikstatikmittel behandelt.
5150,Feststelleinrichtung justiert,,,8.47,rep,Sonstige Messtechnik,Feststelleinrichtung justiert
5151,Messgerät gereinigt,,,4.69,r-k,Sonstige Messtechnik,Messgerät gereinigt
5152,Gleiteinsatz geglättet,,,8.47,rep,Sonstige Messtechnik,Gleiteinsatz geglättet
5153,Übertragungselemente entfettet,,,12.38,rep,Sonstige Messtechnik,Übertragungselemente entfettet
5154,Gängigkeit wieder hergestellt,,,8.47,rep,Sonstige Messtechnik,Gängigkeit wieder hergestellt
5155,Reparatur Etui,,,7.44,rep,Sonstige Messtechnik,Reparatur Etui
5156,Batteriekontakte gereinigt,,,7.81,rep,Zeit & Frequenz,Batteriekontakte gereinigt
5157,Anlagefläche geglättet,,,8.47,rep,Sonstige Messtechnik,Anlagefläche geglättet
5158,Gleiteinsatz wieder eingebaut,,,8.08,rep,Sonstige Messtechnik,Gleiteinsatz wieder eingebaut
5159,Genauigkeitsgrad geändert,,,5.21,jus,Sonstige Messtechnik,Genauigkeitsgrad geändert
6001,Advance,OS2100,Oszilloskop,126.39,ISO,Elektrische Messtechnik,Advance OS2100 Oszilloskop
6002,Advance,OS214,Oszilloskop,119.88,ISO,Elektrische Messtechnik,Advance OS214 Oszilloskop
6003,Advantest,R8240,Digitalmultimeter,199.37,ISO,Elektrische Messtechnik,Advantest R8240 Digitalmultimeter
6004,Advantest,TR5821,Universal Counter,149.84,ISO,Sonstige Messtechnik,Advantest TR5821 Universal Counter
6005,Advantest,TR6847,Digitalmultimeter,199.37,ISO,Elektrische Messtechnik,Advantest TR6847 Digitalmultimeter
6006,AEG,10 x 1K,R-Dekade,119.88,ISO,Sonstige Messtechnik,AEG 10 x 1K R-Dekade
6007,AEG,500V,Isolationsmesser,106.86,ISO,Sonstige Messtechnik,AEG 500V Isolationsmesser
6008,AEG,60 MV,"Shunt Kl 0,5",33.88,ISO,Sonstige Messtechnik,"AEG 60 MV Shunt Kl 0,5"
6009,AEG,ZAV,Strommesszange,87.30,ISO,Elektrische Messtechnik,AEG ZAV Strommesszange
6010,Amprobe,ACD-10,Strommesszange,61.24,ISO,Elektrische Messtechnik,Amprobe ACD-10 Strommesszange
6011,Amprobe,RS-1,Strommesszange,110.74,ISO,Elektrische Messtechnik,Amprobe RS-1 Strommesszange
6012,Amprobe,Ultra ISO,Isolationsmesser,61.24,ISO,Sonstige Messtechnik,Amprobe Ultra ISO Isolationsmesser
6013,Appa,APPA 36,Strommesszange,61.24,ISO,Elektrische Messtechnik,Appa APPA 36 Strommesszange
6014,ARON,BS-310S,Oszilloskop,135.51,ISO,Elektrische Messtechnik,ARON BS-310S Oszilloskop
6015,AVO,RM 215 F-3,Isolationsprüfer,114.65,ISO,Sonstige Messtechnik,AVO RM 215 F-3 Isolationsprüfer
6016,Ballantine,300G,Röhrenvoltmeter,71.66,ISO,Elektrische Messtechnik,Ballantine 300G Röhrenvoltmeter
6017,Ballantine,300H,Voltmeter,71.66,ISO,Elektrische Messtechnik,Ballantine 300H Voltmeter
6018,Ballantine,3028 A,Digitalmultimeter,61.24,ISO,Elektrische Messtechnik,Ballantine 3028 A Digitalmultimeter
6019,Ballantine,323,RMS-Voltmeter,71.66,ISO,Elektrische Messtechnik,Ballantine 323 RMS-Voltmeter
6020,Ballantine,340,Analogmultimeter,71.66,ISO,Elektrische Messtechnik,Ballantine 340 Analogmultimeter
6021,Ballantine,5700A,Zähler,110.74,ISO,Sonstige Messtechnik,Ballantine 5700A Zähler
6022,Ballantine,9635 M,Digitalmultimeter,99.04,ISO,Elektrische Messtechnik,Ballantine 9635 M Digitalmultimeter
6023,Beckmann,3020,Digitalmultimeter,71.66,ISO,Elektrische Messtechnik,Beckmann 3020 Digitalmultimeter
6024,Beckmann,3020B,Digitalmultimeter,75.57,ISO,Elektrische Messtechnik,Beckmann 3020B Digitalmultimeter
6025,Beckmann,3030,Digitalmultimeter,71.66,ISO,Elektrische Messtechnik,Beckmann 3030 Digitalmultimeter
6026,Beckmann,3050,Digitalmultimeter,78.18,ISO,Elektrische Messtechnik,Beckmann 3050 Digitalmultimeter
6027,Beckmann,350,Digitalmultimeter,78.18,ISO,Elektrische Messtechnik,Beckmann 350 Digitalmultimeter
6028,Beckmann,360,Digitalmultimeter,80.79,ISO,Elektrische Messtechnik,Beckmann 360 Digitalmultimeter
6029,Beckmann,4410,Digitalmultimeter,84.69,ISO,Elektrische Messtechnik,Beckmann 4410 Digitalmultimeter
6030,Beckmann,DM 95,Digitalmultimeter,71.66,ISO,Elektrische Messtechnik,Beckmann DM 95 Digitalmultimeter
6031,Beckmann,DM 25 L,Digitalmultimeter,66.45,ISO,Elektrische Messtechnik,Beckmann DM 25 L Digitalmultimeter
6032,Beckmann,HD 100,Digitalmultimeter,71.66,ISO,Elektrische Messtechnik,Beckmann HD 100 Digitalmultimeter
6033,Beckmann,HD 110,Digitalmultimeter,61.24,ISO,Elektrische Messtechnik,Beckmann HD 110 Digitalmultimeter
6034,Beckmann,HD 140 B,Digitalmultimeter,101.63,ISO,Elektrische Messtechnik,Beckmann HD 140 B Digitalmultimeter
6035,Beckmann,HD 151,Multimeter,75.57,ISO,Elektrische Messtechnik,Beckmann HD 151 Multimeter
6036,Beckmann,RMS 3030,Digitalmultimeter,84.69,ISO,Elektrische Messtechnik,Beckmann RMS 3030 Digitalmultimeter
6037,Beckmann,Tech 310,Digitalmultimeter,71.66,ISO,Elektrische Messtechnik,Beckmann Tech 310 Digitalmultimeter
6038,Beha,660 dig 2,Digitalmultimeter,61.24,ISO,Elektrische Messtechnik,Beha 660 dig 2 Digitalmultimeter
6039,Beha,93406,Isolationstester,96.41,ISO,Elektrische Messtechnik,Beha 93406 Isolationstester
6040,Beha,93412D,Drehzahlmesser,79.48,ISO,Sonstige Messtechnik,Beha 93412D Drehzahlmesser
6041,Beha,93425,Digital-Zangenanleger,61.24,ISO,Sonstige Messtechnik,Beha 93425 Digital-Zangenanleger
6042,Beha,93450,Thermometer,79.48,ISO,Temperaturmesstechnik,Beha 93450 Thermometer
6043,Beha,93504,Isolationstester,59.94,ISO,Elektrische Messtechnik,Beha 93504 Isolationstester
6044,Beha,DR 500/700,Drehfeldmesser,32.56,ISO,Sonstige Messtechnik,Beha DR 500/700 Drehfeldmesser
6045,Beha,NG303,Netzgerät,75.57,ISO,Elektrische Messtechnik,Beha NG303 Netzgerät
6046,Beha,9004,Digitalmultimeter,61.24,ISO,Elektrische Messtechnik,Beha 9004 Digitalmultimeter
6047,Beha,9005,Digitalmultimeter,61.24,ISO,Elektrische Messtechnik,Beha 9005 Digitalmultimeter
6048,Beha,93407,Digitalmultimeter,61.24,ISO,Elektrische Messtechnik,Beha 93407 Digitalmultimeter
6049,Beha,93415,Digitalmultimeter,61.24,ISO,Elektrische Messtechnik,Beha 93415 Digitalmultimeter
6050,Beha,93428 D,Digitalmultimeter,61.24,ISO,Elektrische Messtechnik,Beha 93428 D Digitalmultimeter
6051,Bell,CG-100D,Strommesszange,71.66,ISO,Elektrische Messtechnik,Bell CG-100D Strommesszange
6052,Black Star,Jupiter 100,Frequenzzähler,126.39,ISO,Elektrische Messtechnik,Black Star Jupiter 100 Frequenzzähler
6053,Brune,Kapatest 2,Akkuprüfgerät,71.66,ISO,Elektrische Messtechnik,Brune Kapatest 2 Akkuprüfgerät
6054,Burster,1405,R-Dekade,119.88,ISO,Sonstige Messtechnik,Burster 1405 R-Dekade
6055,Burster,2302,Milliohmmeter,138.13,ISO,Elektrische Messtechnik,Burster 2302 Milliohmmeter
6056,Burster,2318,Milliohmmeter,138.13,ISO,Elektrische Messtechnik,Burster 2318 Milliohmmeter
6057,Burster,6401 T,DC-Standard,199.37,ISO,Sonstige Messtechnik,Burster 6401 T DC-Standard
6058,Burster,6405 T,DC-Standard,199.37,ISO,Sonstige Messtechnik,Burster 6405 T DC-Standard
6059,Burster,6425 T,Stromgeber,199.37,ISO,Elektrische Messtechnik,Burster 6425 T Stromgeber
6060,Burster,6426 T,Stromgeber,199.37,ISO,Elektrische Messtechnik,Burster 6426 T Stromgeber
6061,Burster,7142-400-4,Digitalvoltmeter,126.39,ISO,Elektrische Messtechnik,Burster 7142-400-4 Digitalvoltmeter
6063,Chauvin Arnoux,Arn TK1000,Multimeter,93.82,ISO,Elektrische Messtechnik,Chauvin Arnoux Arn TK1000 Multimeter
6064,Chauvin Arnoux,BCA20,FI-Schutzschalter-Messgerät,87.30,ISO,Sonstige Messtechnik,Chauvin Arnoux BCA20 FI-Schutzschalter-Messgerät
6065,Chauvin Arnoux,C.A 25,Drehzahlmesser,79.48,ISO,Sonstige Messtechnik,Chauvin Arnoux C.A 25 Drehzahlmesser
6066,Chauvin Arnoux,C.A 27,Drehzahlmesser,79.48,ISO,Sonstige Messtechnik,Chauvin Arnoux C.A 27 Drehzahlmesser
6067,Chauvin Arnoux,C.A 401,AC/DC-Amperemeter,71.66,ISO,Elektrische Messtechnik,Chauvin Arnoux C.A 401 AC/DC-Amperemeter
6068,Chauvin Arnoux,C.A 402,AC/DC-Voltmeter,71.66,ISO,Elektrische Messtechnik,Chauvin Arnoux C.A 402 AC/DC-Voltmeter
6069,Chauvin Arnoux,C.A 403,Nullgalvanometer,71.66,ISO,Sonstige Messtechnik,Chauvin Arnoux C.A 403 Nullgalvanometer
6070,Chauvin Arnoux,C.A 404,AC/DC Wattmeter,74.27,ISO,Sonstige Messtechnik,Chauvin Arnoux C.A 404 AC/DC Wattmeter
6071,Chauvin Arnoux,C.A 405,AC/DC Wattmeter,74.27,ISO,Sonstige Messtechnik,Chauvin Arnoux C.A 405 AC/DC Wattmeter
6072,Chauvin Arnoux,C.A 406,Analog Multimeter,61.24,ISO,Elektrische Messtechnik,Chauvin Arnoux C.A 406 Analog Multimeter
6073,Chauvin Arnoux,C.A 5110,Digitalmultimeter,78.18,ISO,Elektrische Messtechnik,Chauvin Arnoux C.A 5110 Digitalmultimeter
6074,Chauvin Arnoux,C.A 5120,Digitalmultimeter,78.18,ISO,Elektrische Messtechnik,Chauvin Arnoux C.A 5120 Digitalmultimeter
6075,Chauvin Arnoux,C.A 5210,Digitalmultimeter,61.24,ISO,Elektrische Messtechnik,Chauvin Arnoux C.A 5210 Digitalmultimeter
6076,Chauvin Arnoux,C.A 5220,Digitalmultimeter,61.24,ISO,Elektrische Messtechnik,Chauvin Arnoux C.A 5220 Digitalmultimeter
6077,Chauvin Arnoux,C.A 6511,Isolationsmessgerät,74.27,ISO,Sonstige Messtechnik,Chauvin Arnoux C.A 6511 Isolationsmessgerät
6078,Chauvin Arnoux,C.A 6513,Isolationsmessgerät,74.27,ISO,Sonstige Messtechnik,Chauvin Arnoux C.A 6513 Isolationsmessgerät
6079,Chauvin Arnoux,C.A 8210,Digital Leistungsmesser,99.04,ISO,Sonstige Messtechnik,Chauvin Arnoux C.A 8210 Digital Leistungsmesser
6080,Chauvin Arnoux,CDA 10,FI - Prüfgerät,61.24,ISO,Elektrische Messtechnik,Chauvin Arnoux CDA 10 FI - Prüfgerät
6081,Chauvin Arnoux,CDA 100,Universalprüfer,42.99,ISO,Sonstige Messtechnik,Chauvin Arnoux CDA 100 Universalprüfer
6082,Chauvin Arnoux,CDA 101,Spannungstester,42.99,ISO,Elektrische Messtechnik,Chauvin Arnoux CDA 101 Spannungstester
6083,Chauvin Arnoux,CDA 103,Digital Multitester,50.81,ISO,Sonstige Messtechnik,Chauvin Arnoux CDA 103 Digital Multitester
6084,Chauvin Arnoux,CDA 104,Digital Multitester,50.81,ISO,Sonstige Messtechnik,Chauvin Arnoux CDA 104 Digital Multitester
6085,Chauvin Arnoux,CDA 20 N,Digital Multitester,61.24,ISO,Sonstige Messtechnik,Chauvin Arnoux CDA 20 N Digital Multitester
6086,Chauvin Arnoux,CDA 2902,Zangenmultimeter,78.18,ISO,Elektrische Messtechnik,Chauvin Arnoux CDA 2902 Zangenmultimeter
6087,Chauvin Arnoux,CDA 3 GS,Drehfeldanzeiger,61.24,ISO,Sonstige Messtechnik,Chauvin Arnoux CDA 3 GS Drehfeldanzeiger
6088,Chauvin Arnoux,CDA 300,Stromzange,61.24,ISO,Elektrische Messtechnik,Chauvin Arnoux CDA 300 Stromzange
6089,Chauvin Arnoux,CDA 600,Zangenstrommesser,61.24,ISO,Elektrische Messtechnik,Chauvin Arnoux CDA 600 Zangenstrommesser
6090,Chauvin Arnoux,CDA 778 N,AC/DC Wattmeter,74.27,ISO,Sonstige Messtechnik,Chauvin Arnoux CDA 778 N AC/DC Wattmeter
6091,Chauvin Arnoux,CDA 791,AC/DC Wattmeter,74.27,ISO,Sonstige Messtechnik,Chauvin Arnoux CDA 791 AC/DC Wattmeter
6092,Chauvin Arnoux,CDA 8,Spannungsprüfer,32.56,ISO,Elektrische Messtechnik,Chauvin Arnoux CDA 8 Spannungsprüfer
6093,Chauvin Arnoux,CDA 800,Erdungsmessgerät,79.48,ISO,Sonstige Messtechnik,Chauvin Arnoux CDA 800 Erdungsmessgerät
6094,Chauvin Arnoux,F 11,Vielfach-Messzange,61.24,ISO,Sonstige Messtechnik,Chauvin Arnoux F 11 Vielfach-Messzange
6095,Chauvin Arnoux,F 13,Vielfach-Messzange,61.24,ISO,Sonstige Messtechnik,Chauvin Arnoux F 13 Vielfach-Messzange
6096,Chauvin Arnoux,ICA 20,Isolationsprüfgerät,87.30,ISO,Elektrische Messtechnik,Chauvin Arnoux ICA 20 Isolationsprüfgerät
6097,Chauvin Arnoux,LCA 20,Schleifenwiderstandsmessg.,87.30,ISO,Elektrische Messtechnik,Chauvin Arnoux LCA 20 Schleifenwiderstandsmessg.
6098,Chauvin Arnoux,MAN'X 01,Analog Multimeter,61.24,ISO,Elektrische Messtechnik,Chauvin Arnoux MAN'X 01 Analog Multimeter
6099,Chauvin Arnoux,MAN'X 02 S,Analog Multimeter,61.24,ISO,Elektrische Messtechnik,Chauvin Arnoux MAN'X 02 S Analog Multimeter
6100,Chauvin Arnoux,MAN'X 102 Campus,Analog Multimeter,61.24,ISO,Elektrische Messtechnik,Chauvin Arnoux MAN'X 102 Campus Analog Multimeter
6101,Chauvin Arnoux,MAN'X TOP,AMM/DMM,78.18,ISO,Elektrische Messtechnik,Chauvin Arnoux MAN'X TOP AMM/DMM
6102,Chauvin Arnoux,MAN'X TOP PLUS,AMM/DMM,78.18,ISO,Elektrische Messtechnik,Chauvin Arnoux MAN'X TOP PLUS AMM/DMM
6103,Chauvin Arnoux,MAX 1000,AMM/DMM,78.18,ISO,Elektrische Messtechnik,Chauvin Arnoux MAX 1000 AMM/DMM
6104,Chauvin Arnoux,MAX 2000,AMM/DMM,78.18,ISO,Elektrische Messtechnik,Chauvin Arnoux MAX 2000 AMM/DMM
6105,Chauvin Arnoux,MAX 3000,AMM/DMM,78.18,ISO,Elektrische Messtechnik,Chauvin Arnoux MAX 3000 AMM/DMM
6106,Chauvin Arnoux,MC 5 B,Prüfspannungsgenerator,95.13,ISO,Elektrische Messtechnik,Chauvin Arnoux MC 5 B Prüfspannungsgenerator
6107,Chauvin Arnoux,PAC 10008,Strommesszange,59.94,ISO,Elektrische Messtechnik,Chauvin Arnoux PAC 10008 Strommesszange
6108,Chauvin Arnoux,SM2,Multimeter,62.54,ISO,Elektrische Messtechnik,Chauvin Arnoux SM2 Multimeter
6109,Chauvin Arnoux,Tellurohm CA 2,Erdungsmessgerät,113.37,ISO,Sonstige Messtechnik,Chauvin Arnoux Tellurohm CA 2 Erdungsmessgerät
6110,Chauvin Arnuox,TERCA 2,Erdungsmessgerät,113.37,ISO,Sonstige Messtechnik,Chauvin Arnuox TERCA 2 Erdungsmessgerät
6111,Chauvin Arnoux,TK 1000,Thermometer,79.48,ISO,Temperaturmesstechnik,Chauvin Arnoux TK 1000 Thermometer
6112,Chauvin Arnoux,TP 850,Thermometer,79.48,ISO,Temperaturmesstechnik,Chauvin Arnoux TP 850 Thermometer
6113,CSR,BS 525,Stromversorgung,84.69,ISO,Elektrische Messtechnik,CSR BS 525 Stromversorgung
6114,CSR,DC OE 224,Stromversorgung,93.82,ISO,Elektrische Messtechnik,CSR DC OE 224 Stromversorgung
6115,CSR,SG 440,Stromversorgung,84.69,ISO,Elektrische Messtechnik,CSR SG 440 Stromversorgung
6116,Dana,4700A,Digitalmultimeter,114.65,ISO,Elektrische Messtechnik,Dana 4700A Digitalmultimeter
6117,Dana,5000,Digitalmultimeter,114.65,ISO,Elektrische Messtechnik,Dana 5000 Digitalmultimeter
6118,Danbridge,DR6,Widerstandsdekade,80.79,ISO,Elektrische Messtechnik,Danbridge DR6 Widerstandsdekade
6119,Data,Precision 245,Digitalmultimeter,126.39,ISO,Elektrische Messtechnik,Data Precision 245 Digitalmultimeter
6120,Data,Precision 248,Digitalmultimeter,93.82,ISO,Elektrische Messtechnik,Data Precision 248 Digitalmultimeter
6121,Data,Precision 2590R,Digitalmultimeter,153.75,ISO,Elektrische Messtechnik,Data Precision 2590R Digitalmultimeter
6122,Data,Precision 3500,Digitalmultimeter,105.54,ISO,Elektrische Messtechnik,Data Precision 3500 Digitalmultimeter
6123,Data,Precision 3600,Digitalmultimeter,147.25,ISO,Elektrische Messtechnik,Data Precision 3600 Digitalmultimeter
6124,Data,Precision 5740,Frequenzzähler,99.04,ISO,Elektrische Messtechnik,Data Precision 5740 Frequenzzähler
6125,Data,Technologie 30,Digitalmulimeter,80.79,ISO,Sonstige Messtechnik,Data Technologie 30 Digitalmulimeter
6126,Data,Technologie 31,Digitalmultimeter,93.82,ISO,Elektrische Messtechnik,Data Technologie 31 Digitalmultimeter
6127,Data Precision,585,Universalzähler,147.25,ISO,Sonstige Messtechnik,Data Precision 585 Universalzähler
6128,Dehn,PHE766620,Mittelspannungsprüfer,88.60,ISO,Elektrische Messtechnik,Dehn PHE766620 Mittelspannungsprüfer
6129,Dranetz,TR-2019B,Strommesszange,87.30,ISO,Elektrische Messtechnik,Dranetz TR-2019B Strommesszange
6130,Dranetz,TR-2022,Strommesszange,87.30,ISO,Elektrische Messtechnik,Dranetz TR-2022 Strommesszange
6131,Dumont,1062,Oszilloskop,131.61,ISO,Elektrische Messtechnik,Dumont 1062 Oszilloskop
6132,Dynascan,1855,Zähler,99.04,ISO,Sonstige Messtechnik,Dynascan 1855 Zähler
6133,EA,200 A,Netzgerät,66.45,ISO,Elektrische Messtechnik,EA 200 A Netzgerät
6134,EA,200/75/20D,Netzgerät,66.45,ISO,Elektrische Messtechnik,EA 200/75/20D Netzgerät
6135,EA,3013,Labor-Netzgerät,66.45,ISO,Elektrische Messtechnik,EA 3013 Labor-Netzgerät
6136,EA,40/40A,Netzgerät,66.45,ISO,Elektrische Messtechnik,EA 40/40A Netzgerät
6137,EA,4021,Labor-Netzgerät,66.45,ISO,Elektrische Messtechnik,EA 4021 Labor-Netzgerät
6138,EA,500/75/100D,Netzgerät,66.45,ISO,Elektrische Messtechnik,EA 500/75/100D Netzgerät
6139,EA,75/40A,Netzgerät,66.45,ISO,Elektrische Messtechnik,EA 75/40A Netzgerät
6140,Elcontrol,1000A/1VAC,Strommesszange,84.69,ISO,Elektrische Messtechnik,Elcontrol 1000A/1VAC Strommesszange
6141,Elcontrol,M1.U,Strommesszange,54.72,ISO,Elektrische Messtechnik,Elcontrol M1.U Strommesszange
6142,Elcontrol,microvip MK1.2,Energy Analyzer,109.46,ISO,Sonstige Messtechnik,Elcontrol microvip MK1.2 Energy Analyzer
6143,Elima,DFR 2,Drehfeldmesser,32.56,ISO,Sonstige Messtechnik,Elima DFR 2 Drehfeldmesser
6144,ELOS,AOM4,mW -Meter,123.79,ISO,Sonstige Messtechnik,ELOS AOM4 mW -Meter
6145,Eltha,A 18,Prüftafel mit VDE-0701-TG,119.88,ISO,Sonstige Messtechnik,Eltha A 18 Prüftafel mit VDE-0701-TG
6146,Eltha,E 3,Prüftafel,239.76,ISO,Sonstige Messtechnik,Eltha E 3 Prüftafel
6147,Eltha,E 41,Prüftafel mit VDE-0701-TG,323.16,ISO,Sonstige Messtechnik,Eltha E 41 Prüftafel mit VDE-0701-TG
6148,Eltha,E 41,' ohne VDE-0701-TG,209.79,ISO,Sonstige Messtechnik,Eltha E 41 ' ohne VDE-0701-TG
6149,Eltha,NH16,Isolationsprüfgerät,93.82,ISO,Elektrische Messtechnik,Eltha NH16 Isolationsprüfgerät
6150,ELV,DMM405,Digitalmultimeter,78.18,ISO,Elektrische Messtechnik,ELV DMM405 Digitalmultimeter
